name,date,area,Q_cms,Ca,Mg,Na,K,Cl,SO4,NO3,X_pyrite,X_pyrite_sd,X_rain,X_rain_sd,X_fertilizer,X_fertilizer_sd
SH,2008-05-11T00:00:00Z,0.08,7.837874590084876e-4,163.6,90.42,26.37,22.86,29,109.44,NA,0.20638986022516306,0.03144482406973663,0.8043581908686036,0.0695061829857068,NA,NA
SH,2008-05-12T00:00:00Z,0.08,0.003559942422518004,105.31,78.16,22.08,21.87,29.57,98.38,NA,0.1276969849627686,0.04307316656319794,0.8754795409512662,0.04534898521983607,NA,NA
SH,2008-05-13T00:00:00Z,0.08,0.0056011822530864196,99.53,75.94,22.04,21.92,34.45,127.7,NA,0.09448389624610444,NA,0.8632803475881577,NA,NA,NA
SH,2008-05-14T00:00:00Z,0.08,0.0029480428497942386,55.56,76.59,18.67,24.35,22.55,134.87,NA,0.1363086580529466,NA,0.889645675594581,NA,NA,NA
SH,2008-05-14T00:00:00Z,0.08,0.0029480428497942386,51.52,71.66,21.89,22.63,24.19,128.51,NA,0.0876841282115829,NA,0.8806029361635227,NA,NA,NA
SH,2008-05-14T00:00:00Z,0.08,0.0029480428497942386,122.73,75.69,22.64,21.41,32.65,112.36,NA,0.1435580086386122,0.0304983827584282,0.8715560097759647,0.06284614467780325,NA,NA
SH,2008-05-14T00:00:00Z,0.08,0.0029480428497942386,121.61,79.68,22.79,21.41,36.64,117.53,NA,0.18674609181678203,0.04813838912181293,0.8149826403765046,0.06563865940849098,NA,NA
SH,2008-05-15T00:00:00Z,0.08,0.0016017819259580759,140.29,82.72,24.62,22.66,33.27,122.45,NA,0.11721752431465114,0.015089956281155602,0.898678489378631,0.05065790905892284,NA,NA
SH,2008-05-16T00:00:00Z,0.08,0.0013735331323945475,150.97,83.34,24.47,22.43,34.47,95.8,NA,0.1693845779143202,0.08687069696530726,0.8174705901779266,0.10015759738646984,NA,NA
SH,2008-05-17T00:00:00Z,0.08,0.0015622701284400719,128.99,80.34,23.49,22.3,34.01,97.66,NA,0.11612735318717947,0.01214394778006554,0.871648142561662,0.03747073496728447,NA,NA
SH,2008-05-18T00:00:00Z,0.08,0.0014700987083654834,134.28,79.64,22.72,21.69,31.6,124.74,NA,0.08878173526306507,NA,0.945835054910797,NA,NA,NA
SH,2008-05-19T00:00:00Z,0.08,0.0012243055555555555,135.15,81.9,23.81,21.41,35.34,104.97,NA,0.1294627933319649,0.043670699503564406,0.8966027467879103,0.04645268465250763,NA,NA
SH,2008-05-20T00:00:00Z,0.08,0.0013559799398791153,139.82,87.37,23.41,21.89,34.09,95.8,NA,0.16477291979321745,0.08450543382911278,0.8165403038152214,0.10004357746753087,NA,NA
SH,2008-05-21T00:00:00Z,0.08,0.0016851787559477877,127.45,79.76,23.17,22.38,32.79,101.3,NA,0.10390952852626542,0.02012792005222271,0.9173686028713784,0.04669393338518563,NA,NA
SH,2008-05-22T00:00:00Z,0.08,0.001856365740740741,126.95,82.64,23.07,21.56,32.73,100.69,NA,0.10527099064227277,0.02039170612204545,0.9184397684553125,0.04674825413804644,NA,NA
SH,2008-05-23T00:00:00Z,0.08,0.001856365740740741,134.41,85.81,23.15,21.36,35.86,102.15,NA,0.14411817681511502,0.05409949096522592,0.8487282580869235,0.04098116748308952,NA,NA
SH,2008-05-24T00:00:00Z,0.08,0.0013109841186021089,151.62,86.01,23.58,21.94,42.63,124.32,NA,0.4739788317735846,0.19474104810786663,0.5184533997155525,0.1773455656098042,NA,NA
SH,2008-05-25T00:00:00Z,0.08,8.828695551215278e-4,171.41,90.74,27.84,27.75,38.41,104.4,NA,0.17776070933924504,0.07569874621910865,0.8266258575374658,0.08078691011562822,NA,NA
SH,2008-05-26T00:00:00Z,0.08,6.170355875450103e-4,187.8,91.57,26.13,22.76,40.22,111.37,NA,0.7183873209894323,0.09895821863629199,0.2781627105546058,0.09618841789447481,NA,NA
SH,2008-05-27T00:00:00Z,0.08,4.33842915461034e-4,206.41,98.97,28.65,26.45,39.36,115.33,NA,0.1814314196023155,0.0706214969267823,0.8379170253827144,0.06514106065900704,NA,NA
SH,2008-05-28T00:00:00Z,0.08,3.5958398622363684e-4,224.98,100,28.22,23.35,38.69,109.96,1.34,0.7360863477561538,0.16652353647689508,0.2623014428605792,0.14370028441898483,NA,NA
SH,2008-05-29T00:00:00Z,0.08,3.0889275077160494e-4,238.7,104.4,35.04,24.88,34.39,133.46,NA,0.22818300373809025,0.10241017558441239,0.7721548621155792,0.13539682487978097,NA,NA
SH,2008-05-29T00:00:00Z,0.08,3.0889275077160494e-4,219.34,104.4,31.88,24.96,41.03,118.18,NA,0.7720602935662036,0.08076474482606684,0.2288782612494078,0.07503369336642476,NA,NA
SH,2008-05-30T00:00:00Z,0.08,2.4371222302597737e-4,231.84,104.32,28.83,24.81,23.15,110.52,NA,0.8445967744859106,0.04365158831774481,0.15771040075713078,0.05342755490670106,NA,NA
SH,2008-05-31T00:00:00Z,0.08,1.9789737397119341e-4,241.87,104.52,30.1,27.29,23.46,147.15,NA,0.8734636100995384,NA,0.10517854083124246,NA,NA,NA
SH,2008-06-01T00:00:00Z,0.08,1.5373022754308128e-4,254.82,108.6,31.13,27.67,22.52,102.79,NA,0.8010011759879284,0.10211829875963808,0.19289417951498897,0.09209446844622866,NA,NA
SH,2008-06-02T00:00:00Z,0.08,2.7666779586226853e-4,272.43,113.45,32.69,27.52,25.32,105.6,NA,0.8093176972165701,0.10028941092652226,0.1901696094199112,0.08742675915390356,NA,NA
SH,2008-06-03T00:00:00Z,0.08,2.16947176247428e-4,282.96,118.06,36.22,28.52,24.41,101.96,NA,0.7861835943009263,0.08350592371529657,0.2100571845027531,0.07071790475776167,NA,NA
SH,2008-06-04T00:00:00Z,0.08,2.2778822683577673e-4,306.89,123.41,31.32,38.36,24.47,110.35,NA,0.8112124231137694,0.08573399772515863,0.18527710405434736,0.07140483434192994,NA,NA
SH,2008-06-05T00:00:00Z,0.08,1.9391798474472735e-4,319.36,127.52,31.75,35.81,25.34,150.97,NA,0.8736506060168142,0.08056442987323777,0.13813916907663346,0.06623332184014392,NA,NA
SH,2008-06-06T00:00:00Z,0.08,1.3009580761316874e-4,351.8,139.86,33.06,35.81,60.5,141.07,1.31,0.64217240024348,0.21566947158716318,0.3461011296439946,0.1988348472237189,NA,NA
SH,2008-06-07T00:00:00Z,0.08,9.980709947273662e-5,376.75,143.97,33.49,30.69,24.49,114.91,NA,0.8598165446041108,0.06428043499477885,0.13120205786640604,0.05916599477040607,NA,NA
SH,2008-06-08T00:00:00Z,0.08,8.02348579523534e-5,424.15,164.54,33.49,38.36,25.64,125.25,0.96,0.8771669773009034,0.06207684466911722,0.11887162519565025,0.04935011003607735,NA,NA
SH,2008-06-09T00:00:00Z,0.08,5.401716912615741e-5,474.05,181,36.97,40.92,26.59,97.92,1.01,0.8329959096327502,0.08020428380769122,0.16083833424618638,0.07706423989662084,NA,NA
SH,2008-06-10T00:00:00Z,0.08,8.642618396347737e-5,531.44,197.45,36.54,43.48,30.27,86.34,NA,0.7449227550319514,0.1157817618667646,0.25118882393482383,0.11337091571245217,NA,NA
SH,2008-06-11T00:00:00Z,0.08,4.914400171199845e-5,471.56,176.88,36.97,48.59,24.87,89.81,NA,0.8183031181033886,0.09261789904067831,0.18030016454304662,0.08723066661737763,NA,NA
SH,2008-06-12T00:00:00Z,0.08,4.0116223017939816e-5,439.12,156.31,36.1,35.81,9.82,37.2,NA,0.8342499614072677,0.048478955631676805,0.14924070112016327,0.05025662345619528,NA,NA
SH,2008-06-13T00:00:00Z,0.08,3.8617220196759264e-5,513.97,176.88,37.84,43.48,25.35,86.74,NA,0.8328273997476332,0.0846481619904391,0.16211251412676544,0.08017064036169605,NA,NA
SH,2008-06-14T00:00:00Z,0.08,2.604166666666667e-5,561.38,189.22,41.32,46.04,25.28,88.4,1.74,0.8451304629700077,0.06797784352837592,0.14756138358495827,0.06540172527625901,NA,NA
SH,2008-06-15T00:00:00Z,0.08,2.7698206061921295e-5,578.84,189.22,44.37,43.48,27.37,134.27,3.01,0.7906329272141015,0.1739592235563407,0.20144025116830575,0.17383628856031047,NA,NA
